"5YJSA1APCF","5YJ","S","A","1","A","P","C","F","0"
"5YJSA1APCP","5YJ","S","A","1","A","P","C","P","0"
"5YJSA1APDF","5YJ","S","A","1","A","P","D","F","0"
"5YJSA1APDP","5YJ","S","A","1","A","P","D","P","0"
"5YJSA1APEF","5YJ","S","A","1","A","P","E","F","0"
"5YJSA1APEP","5YJ","S","A","1","A","P","E","P","0"
"5YJSA1B1CF","5YJ","S","A","1","B","1","C","F","0"
"5YJSA1B1CP","5YJ","S","A","1","B","1","C","P","0"
"5YJSA1B1DF","5YJ","S","A","1","B","1","D","F","0"
"5YJSA1B1DP","5YJ","S","A","1","B","1","D","P","0"
"5YJSA1B1EF","5YJ","S","A","1","B","1","E","F","0"
"5YJSA1B1EP","5YJ","S","A","1","B","1","E","P","0"
"5YJSA1B2CF","5YJ","S","A","1","B","2","C","F","0"
"5YJSA1B2CP","5YJ","S","A","1","B","2","C","P","0"
"5YJSA1B2DF","5YJ","S","A","1","B","2","D","F","0"
"5YJSA1B2DP","5YJ","S","A","1","B","2","D","P","0"
"5YJSA1B2EF","5YJ","S","A","1","B","2","E","F","0"
"5YJSA1B2EP","5YJ","S","A","1","B","2","E","P","0"
"5YJSA1BCCF","5YJ","S","A","1","B","C","C","F","0"
"5YJSA1BCCP","5YJ","S","A","1","B","C","C","P","0"
"5YJSA1BCDF","5YJ","S","A","1","B","C","D","F","0"
"5YJSA1BCDP","5YJ","S","A","1","B","C","D","P","0"
"5YJSA1BCEF","5YJ","S","A","1","B","C","E","F","0"
"5YJSA1BCEP","5YJ","S","A","1","B","C","E","P","0"
"5YJSA1BGCF","5YJ","S","A","1","B","G","C","F","0"
"5YJSA1BGCP","5YJ","S","A","1","B","G","C","P","0"
"5YJSA1BGDF","5YJ","S","A","1","B","G","D","F","0"
"5YJSA1BGDP","5YJ","S","A","1","B","G","D","P","0"
"5YJSA1BGEF","5YJ","S","A","1","B","G","E","F","0"
"5YJSA1BGEP","5YJ","S","A","1","B","G","E","P","0"
"5YJSA1BNCF","5YJ","S","A","1","B","N","C","F","0"
"5YJSA1BNCP","5YJ","S","A","1","B","N","C","P","0"
"5YJSA1BNDF","5YJ","S","A","1","B","N","D","F","0"
"5YJSA1BNDP","5YJ","S","A","1","B","N","D","P","0"
"5YJSA1BNEF","5YJ","S","A","1","B","N","E","F","0"
"5YJSA1BNEP","5YJ","S","A","1","B","N","E","P","0"
"5YJSA1BPCF","5YJ","S","A","1","B","P","C","F","0"
"5YJSA1BPCP","5YJ","S","A","1","B","P","C","P","0"
"5YJSA1BPDF","5YJ","S","A","1","B","P","D","F","0"
"5YJSA1BPDP","5YJ","S","A","1","B","P","D","P","0"
"5YJSA1BPEF","5YJ","S","A","1","B","P","E","F","0"
"5YJSA1BPEP","5YJ","S","A","1","B","P","E","P","0"
"5YJSA1C1CF","5YJ","S","A","1","C","1","C","F","0"
"5YJSA1C1CP","5YJ","S","A","1","C","1","C","P","0"
"5YJSA1C1DF","5YJ","S","A","1","C","1","D","F","0"
"5YJSA1C1DP","5YJ","S","A","1","C","1","D","P","0"
"5YJSA1C1EF","5YJ","S","A","1","C","1","E","F","0"
"5YJSA1C1EP","5YJ","S","A","1","C","1","E","P","0"
"5YJSA1C2CF","5YJ","S","A","1","C","2","C","F","0"
"5YJSA1C2CP","5YJ","S","A","1","C","2","C","P","0"
"5YJSA1C2DF","5YJ","S","A","1","C","2","D","F","0"
"5YJSA1C2DP","5YJ","S","A","1","C","2","D","P","0"
"5YJSA1C2EF","5YJ","S","A","1","C","2","E","F","0"
"5YJSA1C2EP","5YJ","S","A","1","C","2","E","P","0"
"5YJSA1CCCF","5YJ","S","A","1","C","C","C","F","0"
"5YJSA1CCCP","5YJ","S","A","1","C","C","C","P","0"
"5YJSA1CCDF","5YJ","S","A","1","C","C","D","F","0"
"5YJSA1CCDP","5YJ","S","A","1","C","C","D","P","0"
"5YJSA1CCEF","5YJ","S","A","1","C","C","E","F","0"
"5YJSA1CCEP","5YJ","S","A","1","C","C","E","P","0"
"5YJSA1CGCF","5YJ","S","A","1","C","G","C","F","0"
"5YJSA1CGCP","5YJ","S","A","1","C","G","C","P","0"
"5YJSA1CGDF","5YJ","S","A","1","C","G","D","F","0"
"5YJSA1CGDP","5YJ","S","A","1","C","G","D","P","0"
"5YJSA1CGEF","5YJ","S","A","1","C","G","E","F","0"
"5YJSA1CGEP","5YJ","S","A","1","C","G","E","P","0"
"5YJSA1CNCF","5YJ","S","A","1","C","N","C","F","1"
"5YJSA1CNCP","5YJ","S","A","1","C","N","C","P","0"
"5YJSA1CNDF","5YJ","S","A","1","C","N","D","F","1"
"5YJSA1CNDP","5YJ","S","A","1","C","N","D","P","0"
"5YJSA1CNEF","5YJ","S","A","1","C","N","E","F","0"
"5YJSA1CNEP","5YJ","S","A","1","C","N","E","P","0"
"5YJSA1CPCF","5YJ","S","A","1","C","P","C","F","0"
"5YJSA1CPCP","5YJ","S","A","1","C","P","C","P","0"
"5YJSA1CPDF","5YJ","S","A","1","C","P","D","F","1"
"5YJSA1CPDP","5YJ","S","A","1","C","P","D","P","0"
"5YJSA1CPEF","5YJ","S","A","1","C","P","E","F","0"
"5YJSA1CPEP","5YJ","S","A","1","C","P","E","P","0"
"5YJSA1D1CF","5YJ","S","A","1","D","1","C","F","0"
"5YJSA1D1CP","5YJ","S","A","1","D","1","C","P","0"
"5YJSA1D1DF","5YJ","S","A","1","D","1","D","F","0"
"5YJSA1D1DP","5YJ","S","A","1","D","1","D","P","0"
"5YJSA1D1EF","5YJ","S","A","1","D","1","E","F","0"
"5YJSA1D1EP","5YJ","S","A","1","D","1","E","P","0"
"5YJSA1D2CF","5YJ","S","A","1","D","2","C","F","0"
"5YJSA1D2CP","5YJ","S","A","1","D","2","C","P","0"
"5YJSA1D2DF","5YJ","S","A","1","D","2","D","F","0"
"5YJSA1D2DP","5YJ","S","A","1","D","2","D","P","0"
"5YJSA1D2EF","5YJ","S","A","1","D","2","E","F","0"
"5YJSA1D2EP","5YJ","S","A","1","D","2","E","P","0"
"5YJSA1DCCF","5YJ","S","A","1","D","C","C","F","0"
"5YJSA1DCCP","5YJ","S","A","1","D","C","C","P","0"
"5YJSA1DCDF","5YJ","S","A","1","D","C","D","F","0"
"5YJSA1DCDP","5YJ","S","A","1","D","C","D","P","0"
"5YJSA1DCEF","5YJ","S","A","1","D","C","E","F","0"
"5YJSA1DCEP","5YJ","S","A","1","D","C","E","P","0"
"5YJSA1DGCF","5YJ","S","A","1","D","G","C","F","0"
"5YJSA1DGCP","5YJ","S","A","1","D","G","C","P","0"
"5YJSA1DGDF","5YJ","S","A","1","D","G","D","F","0"
"5YJSA1DGDP","5YJ","S","A","1","D","G","D","P","0"
"5YJSA1DGEF","5YJ","S","A","1","D","G","E","F","0"
"5YJSA1DGEP","5YJ","S","A","1","D","G","E","P","0"
"5YJSA1DNCF","5YJ","S","A","1","D","N","C","F","1"
"5YJSA1DNCP","5YJ","S","A","1","D","N","C","P","0"
"5YJSA1DNDF","5YJ","S","A","1","D","N","D","F","0"
"5YJSA1DNDP","5YJ","S","A","1","D","N","D","P","0"
"5YJSA1DNEF","5YJ","S","A","1","D","N","E","F","0"
"5YJSA1DNEP","5YJ","S","A","1","D","N","E","P","0"
"5YJSA1DPCF","5YJ","S","A","1","D","P","C","F","1"
"5YJSA1DPCP","5YJ","S","A","1","D","P","C","P","0"
"5YJSA1DPDF","5YJ","S","A","1","D","P","D","F","1"
"5YJSA1DPDP","5YJ","S","A","1","D","P","D","P","0"
"5YJSA1DPEF","5YJ","S","A","1","D","P","E","F","0"
"5YJSA1DPEP","5YJ","S","A","1","D","P","E","P","0"
"5YJSA1H1CF","5YJ","S","A","1","H","1","C","F","0"
"5YJSA1H1CP","5YJ","S","A","1","H","1","C","P","0"
"5YJSA1H1DF","5YJ","S","A","1","H","1","D","F","0"
"5YJSA1H1DP","5YJ","S","A","1","H","1","D","P","0"
"5YJSA1H1EF","5YJ","S","A","1","H","1","E","F","0"
"5YJSA1H1EP","5YJ","S","A","1","H","1","E","P","0"
"5YJSA1H2CF","5YJ","S","A","1","H","2","C","F","0"
"5YJSA1H2CP","5YJ","S","A","1","H","2","C","P","0"
"5YJSA1H2DF","5YJ","S","A","1","H","2","D","F","0"
"5YJSA1H2DP","5YJ","S","A","1","H","2","D","P","0"
"5YJSA1H2EF","5YJ","S","A","1","H","2","E","F","0"
"5YJSA1H2EP","5YJ","S","A","1","H","2","E","P","0"
"5YJSA1HCCF","5YJ","S","A","1","H","C","C","F","0"
"5YJSA1HCCP","5YJ","S","A","1","H","C","C","P","0"
"5YJSA1HCDF","5YJ","S","A","1","H","C","D","F","0"
"5YJSA1HCDP","5YJ","S","A","1","H","C","D","P","0"
"5YJSA1HCEF","5YJ","S","A","1","H","C","E","F","0"
"5YJSA1HCEP","5YJ","S","A","1","H","C","E","P","0"
"5YJSA1HGCF","5YJ","S","A","1","H","G","C","F","0"
"5YJSA1HGCP","5YJ","S","A","1","H","G","C","P","0"
"5YJSA1HGDF","5YJ","S","A","1","H","G","D","F","0"
"5YJSA1HGDP","5YJ","S","A","1","H","G","D","P","0"
"5YJSA1HGEF","5YJ","S","A","1","H","G","E","F","0"
"5YJSA1HGEP","5YJ","S","A","1","H","G","E","P","0"
"5YJSA1HNCF","5YJ","S","A","1","H","N","C","F","0"
"5YJSA1HNCP","5YJ","S","A","1","H","N","C","P","0"
"5YJSA1HNDF","5YJ","S","A","1","H","N","D","F","0"
"5YJSA1HNDP","5YJ","S","A","1","H","N","D","P","0"
"5YJSA1HNEF","5YJ","S","A","1","H","N","E","F","0"
"5YJSA1HNEP","5YJ","S","A","1","H","N","E","P","0"
"5YJSA1HPCF","5YJ","S","A","1","H","P","C","F","0"
"5YJSA1HPCP","5YJ","S","A","1","H","P","C","P","0"
"5YJSA1HPDF","5YJ","S","A","1","H","P","D","F","0"
"5YJSA1HPDP","5YJ","S","A","1","H","P","D","P","0"
"5YJSA1HPEF","5YJ","S","A","1","H","P","E","F","0"
"5YJSA1HPEP","5YJ","S","A","1","H","P","E","P","0"
"5YJSA2A1CF","5YJ","S","A","2","A","1","C","F","0"
"5YJSA2A1CP","5YJ","S","A","2","A","1","C","P","0"
"5YJSA2A1DF","5YJ","S","A","2","A","1","D","F","0"
"5YJSA2A1DP","5YJ","S","A","2","A","1","D","P","0"
"5YJSA2A1EF","5YJ","S","A","2","A","1","E","F","0"
"5YJSA2A1EP","5YJ","S","A","2","A","1","E","P","0"
"5YJSA2A2CF","5YJ","S","A","2","A","2","C","F","0"
"5YJSA2A2CP","5YJ","S","A","2","A","2","C","P","0"
"5YJSA2A2DF","5YJ","S","A","2","A","2","D","F","0"
"5YJSA2A2DP","5YJ","S","A","2","A","2","D","P","0"
"5YJSA2A2EF","5YJ","S","A","2","A","2","E","F","0"
"5YJSA2A2EP","5YJ","S","A","2","A","2","E","P","0"
"5YJSA2ACCF","5YJ","S","A","2","A","C","C","F","0"
"5YJSA2ACCP","5YJ","S","A","2","A","C","C","P","0"
"5YJSA2ACDF","5YJ","S","A","2","A","C","D","F","0"
"5YJSA2ACDP","5YJ","S","A","2","A","C","D","P","0"
"5YJSA2ACEF","5YJ","S","A","2","A","C","E","F","0"
"5YJSA2ACEP","5YJ","S","A","2","A","C","E","P","0"
"5YJSA2AGCF","5YJ","S","A","2","A","G","C","F","0"
"5YJSA2AGCP","5YJ","S","A","2","A","G","C","P","0"
"5YJSA2AGDF","5YJ","S","A","2","A","G","D","F","0"
"5YJSA2AGDP","5YJ","S","A","2","A","G","D","P","0"
"5YJSA2AGEF","5YJ","S","A","2","A","G","E","F","0"
"5YJSA2AGEP","5YJ","S","A","2","A","G","E","P","0"
"5YJSA2ANCF","5YJ","S","A","2","A","N","C","F","0"
"5YJSA2ANCP","5YJ","S","A","2","A","N","C","P","0"
"5YJSA2ANDF","5YJ","S","A","2","A","N","D","F","0"
"5YJSA2ANDP","5YJ","S","A","2","A","N","D","P","0"
"5YJSA2ANEF","5YJ","S","A","2","A","N","E","F","0"
"5YJSA2ANEP","5YJ","S","A","2","A","N","E","P","0"
"5YJSA2APCF","5YJ","S","A","2","A","P","C","F","0"
"5YJSA2APCP","5YJ","S","A","2","A","P","C","P","0"
"5YJSA2APDF","5YJ","S","A","2","A","P","D","F","0"
"5YJSA2APDP","5YJ","S","A","2","A","P","D","P","0"
"5YJSA2APEF","5YJ","S","A","2","A","P","E","F","0"
"5YJSA2APEP","5YJ","S","A","2","A","P","E","P","0"
"5YJSA2B1CF","5YJ","S","A","2","B","1","C","F","0"
"5YJSA2B1CP","5YJ","S","A","2","B","1","C","P","0"
"5YJSA2B1DF","5YJ","S","A","2","B","1","D","F","0"
"5YJSA2B1DP","5YJ","S","A","2","B","1","D","P","0"
"5YJSA2B1EF","5YJ","S","A","2","B","1","E","F","0"
"5YJSA2B1EP","5YJ","S","A","2","B","1","E","P","0"
"5YJSA2B2CF","5YJ","S","A","2","B","2","C","F","0"
"5YJSA2B2CP","5YJ","S","A","2","B","2","C","P","0"
"5YJSA2B2DF","5YJ","S","A","2","B","2","D","F","0"
"5YJSA2B2DP","5YJ","S","A","2","B","2","D","P","0"
"5YJSA2B2EF","5YJ","S","A","2","B","2","E","F","0"
"5YJSA2B2EP","5YJ","S","A","2","B","2","E","P","0"
"5YJSA2BCCF","5YJ","S","A","2","B","C","C","F","0"
"5YJSA2BCCP","5YJ","S","A","2","B","C","C","P","0"
"5YJSA2BCDF","5YJ","S","A","2","B","C","D","F","0"
"5YJSA2BCDP","5YJ","S","A","2","B","C","D","P","0"
"5YJSA2BCEF","5YJ","S","A","2","B","C","E","F","0"
"5YJSA2BCEP","5YJ","S","A","2","B","C","E","P","0"
"5YJSA2BGCF","5YJ","S","A","2","B","G","C","F","0"
"5YJSA2BGCP","5YJ","S","A","2","B","G","C","P","0"
"5YJSA2BGDF","5YJ","S","A","2","B","G","D","F","0"
"5YJSA2BGDP","5YJ","S","A","2","B","G","D","P","0"
"5YJSA2BGEF","5YJ","S","A","2","B","G","E","F","0"
"5YJSA2BGEP","5YJ","S","A","2","B","G","E","P","0"
"5YJSA2BNCF","5YJ","S","A","2","B","N","C","F","0"
"5YJSA2BNCP","5YJ","S","A","2","B","N","C","P","0"
"5YJSA2BNDF","5YJ","S","A","2","B","N","D","F","0"
"5YJSA2BNDP","5YJ","S","A","2","B","N","D","P","0"
"5YJSA2BNEF","5YJ","S","A","2","B","N","E","F","0"
"5YJSA2BNEP","5YJ","S","A","2","B","N","E","P","0"
"5YJSA2BPCF","5YJ","S","A","2","B","P","C","F","0"
"5YJSA2BPCP","5YJ","S","A","2","B","P","C","P","0"
"5YJSA2BPDF","5YJ","S","A","2","B","P","D","F","0"
"5YJSA2BPDP","5YJ","S","A","2","B","P","D","P","0"
"5YJSA2BPEF","5YJ","S","A","2","B","P","E","F","0"
"5YJSA2BPEP","5YJ","S","A","2","B","P","E","P","0"
"5YJSA2C1CF","5YJ","S","A","2","C","1","C","F","0"
"5YJSA2C1CP","5YJ","S","A","2","C","1","C","P","0"
"5YJSA2C1DF","5YJ","S","A","2","C","1","D","F","0"
"5YJSA2C1DP","5YJ","S","A","2","C","1","D","P","0"
"5YJSA2C1EF","5YJ","S","A","2","C","1","E","F","0"
"5YJSA2C1EP","5YJ","S","A","2","C","1","E","P","0"
"5YJSA2C2CF","5YJ","S","A","2","C","2","C","F","0"
"5YJSA2C2CP","5YJ","S","A","2","C","2","C","P","0"
"5YJSA2C2DF","5YJ","S","A","2","C","2","D","F","0"
"5YJSA2C2DP","5YJ","S","A","2","C","2","D","P","0"
"5YJSA2C2EF","5YJ","S","A","2","C","2","E","F","0"
"5YJSA2C2EP","5YJ","S","A","2","C","2","E","P","0"
"5YJSA2CCCF","5YJ","S","A","2","C","C","C","F","0"
"5YJSA2CCCP","5YJ","S","A","2","C","C","C","P","0"
"5YJSA2CCDF","5YJ","S","A","2","C","C","D","F","0"
"5YJSA2CCDP","5YJ","S","A","2","C","C","D","P","0"
"5YJSA2CCEF","5YJ","S","A","2","C","C","E","F","0"
"5YJSA2CCEP","5YJ","S","A","2","C","C","E","P","0"
"5YJSA2CGCF","5YJ","S","A","2","C","G","C","F","0"
"5YJSA2CGCP","5YJ","S","A","2","C","G","C","P","0"
"5YJSA2CGDF","5YJ","S","A","2","C","G","D","F","0"
"5YJSA2CGDP","5YJ","S","A","2","C","G","D","P","0"
"5YJSA2CGEF","5YJ","S","A","2","C","G","E","F","0"
"5YJSA2CGEP","5YJ","S","A","2","C","G","E","P","0"
"5YJSA2CNCF","5YJ","S","A","2","C","N","C","F","0"
"5YJSA2CNCP","5YJ","S","A","2","C","N","C","P","0"
"5YJSA2CNDF","5YJ","S","A","2","C","N","D","F","0"
"5YJSA2CNDP","5YJ","S","A","2","C","N","D","P","0"
"5YJSA2CNEF","5YJ","S","A","2","C","N","E","F","0"
"5YJSA2CNEP","5YJ","S","A","2","C","N","E","P","0"
"5YJSA2CPCF","5YJ","S","A","2","C","P","C","F","0"
"5YJSA2CPCP","5YJ","S","A","2","C","P","C","P","0"
"5YJSA2CPDF","5YJ","S","A","2","C","P","D","F","0"
"5YJSA2CPDP","5YJ","S","A","2","C","P","D","P","0"
"5YJSA2CPEF","5YJ","S","A","2","C","P","E","F","0"
"5YJSA2CPEP","5YJ","S","A","2","C","P","E","P","0"
"5YJSA2D1CF","5YJ","S","A","2","D","1","C","F","0"
"5YJSA2D1CP","5YJ","S","A","2","D","1","C","P","0"
"5YJSA2D1DF","5YJ","S","A","2","D","1","D","F","0"
"5YJSA2D1DP","5YJ","S","A","2","D","1","D","P","0"
"5YJSA2D1EF","5YJ","S","A","2","D","1","E","F","0"
"5YJSA2D1EP","5YJ","S","A","2","D","1","E","P","0"
"5YJSA2D2CF","5YJ","S","A","2","D","2","C","F","0"
"5YJSA2D2CP","5YJ","S","A","2","D","2","C","P","0"
"5YJSA2D2DF","5YJ","S","A","2","D","2","D","F","0"
"5YJSA2D2DP","5YJ","S","A","2","D","2","D","P","0"
"5YJSA2D2EF","5YJ","S","A","2","D","2","E","F","0"
"5YJSA2D2EP","5YJ","S","A","2","D","2","E","P","0"
"5YJSA2DCCF","5YJ","S","A","2","D","C","C","F","0"
"5YJSA2DCCP","5YJ","S","A","2","D","C","C","P","0"
"5YJSA2DCDF","5YJ","S","A","2","D","C","D","F","0"
"5YJSA2DCDP","5YJ","S","A","2","D","C","D","P","0"
"5YJSA2DCEF","5YJ","S","A","2","D","C","E","F","0"
"5YJSA2DCEP","5YJ","S","A","2","D","C","E","P","0"
"5YJSA2DGCF","5YJ","S","A","2","D","G","C","F","0"
"5YJSA2DGCP","5YJ","S","A","2","D","G","C","P","0"
"5YJSA2DGDF","5YJ","S","A","2","D","G","D","F","0"
"5YJSA2DGDP","5YJ","S","A","2","D","G","D","P","0"
"5YJSA2DGEF","5YJ","S","A","2","D","G","E","F","0"
"5YJSA2DGEP","5YJ","S","A","2","D","G","E","P","0"
"5YJSA2DNCF","5YJ","S","A","2","D","N","C","F","0"
"5YJSA2DNCP","5YJ","S","A","2","D","N","C","P","0"
"5YJSA2DNDF","5YJ","S","A","2","D","N","D","F","0"
"5YJSA2DNDP","5YJ","S","A","2","D","N","D","P","0"
"5YJSA2DNEF","5YJ","S","A","2","D","N","E","F","0"
"5YJSA2DNEP","5YJ","S","A","2","D","N","E","P","0"
"5YJSA2DPCF","5YJ","S","A","2","D","P","C","F","0"
"5YJSA2DPCP","5YJ","S","A","2","D","P","C","P","0"
"5YJSA2DPDF","5YJ","S","A","2","D","P","D","F","0"
"5YJSA2DPDP","5YJ","S","A","2","D","P","D","P","0"
"5YJSA2DPEF","5YJ","S","A","2","D","P","E","F","0"
"5YJSA2DPEP","5YJ","S","A","2","D","P","E","P","0"
"5YJSA2H1CF","5YJ","S","A","2","H","1","C","F","0"
"5YJSA2H1CP","5YJ","S","A","2","H","1","C","P","0"
"5YJSA2H1DF","5YJ","S","A","2","H","1","D","F","0"
"5YJSA2H1DP","5YJ","S","A","2","H","1","D","P","0"
"5YJSA2H1EF","5YJ","S","A","2","H","1","E","F","0"
"5YJSA2H1EP","5YJ","S","A","2","H","1","E","P","0"
"5YJSA2H2CF","5YJ","S","A","2","H","2","C","F","0"
"5YJSA2H2CP","5YJ","S","A","2","H","2","C","P","0"
"5YJSA2H2DF","5YJ","S","A","2","H","2","D","F","0"
"5YJSA2H2DP","5YJ","S","A","2","H","2","D","P","0"
"5YJSA2H2EF","5YJ","S","A","2","H","2","E","F","0"
"5YJSA2H2EP","5YJ","S","A","2","H","2","E","P","0"
"5YJSA2HCCF","5YJ","S","A","2","H","C","C","F","0"
"5YJSA2HCCP","5YJ","S","A","2","H","C","C","P","0"
"5YJSA2HCDF","5YJ","S","A","2","H","C","D","F","0"
"5YJSA2HCDP","5YJ","S","A","2","H","C","D","P","0"
"5YJSA2HCEF","5YJ","S","A","2","H","C","E","F","0"
"5YJSA2HCEP","5YJ","S","A","2","H","C","E","P","0"
"5YJSA2HGCF","5YJ","S","A","2","H","G","C","F","0"
"5YJSA2HGCP","5YJ","S","A","2","H","G","C","P","0"
"5YJSA2HGDF","5YJ","S","A","2","H","G","D","F","0"
"5YJSA2HGDP","5YJ","S","A","2","H","G","D","P","0"
"5YJSA2HGEF","5YJ","S","A","2","H","G","E","F","0"
"5YJSA2HGEP","5YJ","S","A","2","H","G","E","P","0"
"5YJSA2HNCF","5YJ","S","A","2","H","N","C","F","0"
"5YJSA2HNCP","5YJ","S","A","2","H","N","C","P","0"
"5YJSA2HNDF","5YJ","S","A","2","H","N","D","F","0"
"5YJSA2HNDP","5YJ","S","A","2","H","N","D","P","0"
"5YJSA2HNEF","5YJ","S","A","2","H","N","E","F","0"
"5YJSA2HNEP","5YJ","S","A","2","H","N","E","P","0"
"5YJSA2HPCF","5YJ","S","A","2","H","P","C","F","0"
"5YJSA2HPCP","5YJ","S","A","2","H","P","C","P","0"
"5YJSA2HPDF","5YJ","S","A","2","H","P","D","F","0"
"5YJSA2HPDP","5YJ","S","A","2","H","P","D","P","0"
"5YJSA2HPEF","5YJ","S","A","2","H","P","E","F","0"
"5YJSA2HPEP","5YJ","S","A","2","H","P","E","P","0"
"5YJSB1A1CF","5YJ","S","B","1","A","1","C","F","0"
"5YJSB1A1CP","5YJ","S","B","1","A","1","C","P","0"
"5YJSB1A1DF","5YJ","S","B","1","A","1","D","F","0"
"5YJSB1A1DP","5YJ","S","B","1","A","1","D","P","0"
"5YJSB1A1EF","5YJ","S","B","1","A","1","E","F","0"
"5YJSB1A1EP","5YJ","S","B","1","A","1","E","P","0"
"5YJSB1A2CF","5YJ","S","B","1","A","2","C","F","0"
"5YJSB1A2CP","5YJ","S","B","1","A","2","C","P","0"
"5YJSB1A2DF","5YJ","S","B","1","A","2","D","F","0"
"5YJSB1A2DP","5YJ","S","B","1","A","2","D","P","0"
"5YJSB1A2EF","5YJ","S","B","1","A","2","E","F","0"
"5YJSB1A2EP","5YJ","S","B","1","A","2","E","P","0"
"5YJSB1ACCF","5YJ","S","B","1","A","C","C","F","0"
"5YJSB1ACCP","5YJ","S","B","1","A","C","C","P","0"
"5YJSB1ACDF","5YJ","S","B","1","A","C","D","F","0"
"5YJSB1ACDP","5YJ","S","B","1","A","C","D","P","0"
"5YJSB1ACEF","5YJ","S","B","1","A","C","E","F","0"
"5YJSB1ACEP","5YJ","S","B","1","A","C","E","P","0"
"5YJSB1AGCF","5YJ","S","B","1","A","G","C","F","0"
"5YJSB1AGCP","5YJ","S","B","1","A","G","C","P","0"
"5YJSB1AGDF","5YJ","S","B","1","A","G","D","F","0"
"5YJSB1AGDP","5YJ","S","B","1","A","G","D","P","0"
"5YJSB1AGEF","5YJ","S","B","1","A","G","E","F","0"
"5YJSB1AGEP","5YJ","S","B","1","A","G","E","P","0"
"5YJSB1ANCF","5YJ","S","B","1","A","N","C","F","0"
"5YJSB1ANCP","5YJ","S","B","1","A","N","C","P","0"
"5YJSB1ANDF","5YJ","S","B","1","A","N","D","F","0"
"5YJSB1ANDP","5YJ","S","B","1","A","N","D","P","0"
"5YJSB1ANEF","5YJ","S","B","1","A","N","E","F","0"
"5YJSB1ANEP","5YJ","S","B","1","A","N","E","P","0"
"5YJSB1APCF","5YJ","S","B","1","A","P","C","F","0"
"5YJSB1APCP","5YJ","S","B","1","A","P","C","P","0"
"5YJSB1APDF","5YJ","S","B","1","A","P","D","F","0"
"5YJSB1APDP","5YJ","S","B","1","A","P","D","P","0"
"5YJSB1APEF","5YJ","S","B","1","A","P","E","F","0"
"5YJSB1APEP","5YJ","S","B","1","A","P","E","P","0"
"5YJSB1B1CF","5YJ","S","B","1","B","1","C","F","0"
"5YJSB1B1CP","5YJ","S","B","1","B","1","C","P","0"
"5YJSB1B1DF","5YJ","S","B","1","B","1","D","F","0"
"5YJSB1B1DP","5YJ","S","B","1","B","1","D","P","0"
"5YJSB1B1EF","5YJ","S","B","1","B","1","E","F","0"
"5YJSB1B1EP","5YJ","S","B","1","B","1","E","P","0"
"5YJSB1B2CF","5YJ","S","B","1","B","2","C","F","0"
"5YJSB1B2CP","5YJ","S","B","1","B","2","C","P","0"
"5YJSB1B2DF","5YJ","S","B","1","B","2","D","F","0"
"5YJSB1B2DP","5YJ","S","B","1","B","2","D","P","0"
"5YJSB1B2EF","5YJ","S","B","1","B","2","E","F","0"
"5YJSB1B2EP","5YJ","S","B","1","B","2","E","P","0"
"5YJSB1BCCF","5YJ","S","B","1","B","C","C","F","0"
"5YJSB1BCCP","5YJ","S","B","1","B","C","C","P","0"
"5YJSB1BCDF","5YJ","S","B","1","B","C","D","F","0"
"5YJSB1BCDP","5YJ","S","B","1","B","C","D","P","0"
